Price,Bedroom2,Landsize,BuildingArea,Lattitude,Longtitude
2100000,3,949,175.0,-37.796,145.0696
1389000,2,701,,-37.7867,145.0718
685000,2,177,85.0,-37.7935,145.0679
1900000,6,691,5.0,-37.8022,145.0775
1335000,3,368,177.0,-37.7846,145.0935
1600000,3,760,,-37.7867,145.0797
1830000,3,493,,-37.7938,145.0675
1900000,4,587,165.0,-37.7841,145.0953
1500000,5,605,,-37.7832,145.0796
735000,2,1075,,-37.7953,145.0712
1040000,2,250,112.0,-37.7996,145.0959
1520000,3,622,,-37.7882,145.0882
1250000,4,644,153.0,-37.7997,145.0993
1900000,6,808,,-37.7842,145.0921
1875000,5,842,200.0,-37.7854,145.0869
1530000,4,701,198.0,-37.7839,145.0954
1700000,3,754,175.0,-37.786,145.0886
1238000,3,186,,-37.8028,145.0828
1320000,3,635,,-37.7982,145.0839
560000,2,0,,-37.7961,145.0808
1651000,3,657,151.0,-37.7895,145.0985
1920000,5,900,355.0,-37.7868,145.0677
1560000,5,845,199.0,-37.7898,145.1021
1550000,7,942,,-37.7923,145.1029
1038000,3,207,144.0,-37.7893,145.092
1660000,4,737,193.0,-37.7975,145.0961
1260000,3,458,,-37.7908,145.0991
2000000,3,75100,,-37.8002,145.07
2155000,4,620,,-37.7985,145.0707
1225000,3,282,,-37.7936,145.0697
2150000,4,730,,-37.7993,145.0869
1770000,3,720,147.0,-37.7938,145.0838
691500,3,0,102.0,-37.7938,145.0666
1836000,4,939,,-37.7998,145.0862
636000,2,202,,-37.9165,145.0259
1275000,2,599,,-37.925,145.046
875000,3,348,121.0,-37.9273,145.0479
895000,3,362,,-37.9336,145.043
1550000,2,730,,-37.9207,145.0479
1420000,4,786,,-37.9305,145.0449
1425000,3,613,143.0,-37.9311,145.0428
851000,2,140,250.0,-37.9204,145.0443
1222500,3,299,181.0,-37.9272,145.0406
1260000,4,793,,-37.9232,145.0502
2700000,4,628,,-37.9155,145.0401
900000,3,418,,-37.9172,145.0421
1100000,3,0,,-37.922,145.0302
1005000,7,607,,-37.9269,145.047
1317500,3,576,127.0,-37.9149,145.0254
360000,2,0,69.0,-37.9332,145.045
1435000,3,291,212.0,-37.9278,145.0337
1110000,3,692,164.0,-37.9263,145.04
2435000,3,795,250.0,-37.9166,145.0314
1500000,3,565,222.0,-37.9134,145.0263
1300000,4,697,194.0,-37.9318,145.0474
855000,2,298,,-37.9247,145.0287
1125000,3,584,116.0,-37.9199,145.0477
1135000,3,627,,-37.9321,145.0472
867000,3,578,,-37.9344,145.0481
1328000,3,610,112.0,-37.9291,145.0472
1340000,3,526,135.0,-37.9279,145.031
1155000,4,271,205.0,-37.9252,145.0494
1275000,3,758,138.0,-37.9267,145.043
770000,3,0,,-37.9193,145.0438
855000,2,296,103.0,-37.9243,145.0376
1100000,3,333,,-37.9292,145.0341
650000,2,116,92.0,-37.9245,145.0336
1815000,4,902,233.0,-37.924,145.0504
2255000,4,557,353.0,-37.9132,145.0251
1470000,3,613,,-37.929,145.0464
420000,2,1045,,-37.9158,145.0379
855000,2,226,475.0,-37.9274,145.031
1450000,4,567,,-37.9149,145.0252
1200000,3,590,,-37.9256,145.0497
1860000,4,855,197.0,-37.9163,145.0324
725000,2,227,100.0,-37.9326,145.0387
1293000,3,632,108.0,-37.9282,145.0367
1390000,3,723,,-37.9203,145.048
1400000,3,699,,-37.9316,145.0454
1328000,3,690,245.0,-37.9317,145.0469
1247000,4,354,255.0,-37.9326,145.0441
1311000,3,592,,-37.933,145.0466
1100000,3,382,,-37.9187,145.0461
1327500,3,700,,-37.9228,145.0476
1560000,4,695,,-37.9149,145.0469
1370000,3,624,143.0,-37.9256,145.0374
1100000,3,632,,-37.921,145.0411
1385000,4,576,,-37.9152,145.0244
1275000,3,309,,-37.9287,145.0461
1095000,3,581,170.0,-37.9286,145.0495
797500,2,321,,-37.9257,145.0501
725000,2,677,88.0,-37.9173,145.0359
825000,3,147,149.0,-37.9317,145.0352
1235000,3,0,160.0,-37.9289,145.0478
1600000,5,772,,-37.9168,145.04
1165000,3,694,125.0,-37.9315,145.0445
1355000,4,591,,-37.9215,145.0505
1910000,4,736,284.0,-37.9224,145.0462
1448000,3,568,,-37.9246,145.0383
820000,2,336,109.0,-37.929,145.0375
895000,3,0,,-37.9307,145.0444
1041000,4,292,,-37.9148,145.0243
1430000,4,611,168.0,-37.9289,145.0481
910000,2,274,96.0,-37.9178,145.0413
2520000,4,579,361.0,-37.9155,145.0243
1350000,3,617,,-37.9282,145.047
635000,2,118,,-37.9245,145.0336
1280000,3,587,,-37.9217,145.0315
1900000,5,567,250.0,-37.9144,145.0401
1230000,3,676,,-37.9161,145.0284
1150000,4,384,766.0,-37.9155,145.0301
1650000,3,570,,-37.9139,145.0395
670000,2,123,90.0,-37.9307,145.0379
680000,2,83,107.0,-37.9259,145.0341
1320000,4,346,220.0,-37.9294,145.041
1380000,4,580,,-37.9263,145.0422
1900000,6,708,275.0,-37.9181,145.044
1535000,2,572,150.0,-37.9148,145.0404
1281000,3,594,150.0,-37.9206,145.0383
1096000,3,292,,-37.9273,145.0324
1385000,5,664,178.0,-37.9241,145.048
517500,3,0,,-37.9178,145.0511
1245000,4,345,,-37.9291,145.0491
503000,2,0,,-37.9159,145.0285
2620000,4,579,361.0,-37.9155,145.0243
760000,2,192,,-37.9193,145.0484
405000,2,0,,-37.9159,145.039
1410000,2,768,,-37.9305,145.0547
760000,3,287,,-37.9261,145.0566
825000,2,176,125.0,-37.9237,145.0763
746000,2,281,95.0,-37.9255,145.0796
580000,1,105,,-37.9181,145.0586
1275000,5,683,190.0,-37.9333,145.0602
1206000,3,603,,-37.9155,145.0723
1115000,3,297,,-37.9135,145.0774
1190000,4,591,,-37.9166,145.0719
1270000,4,0,,-37.9174,145.0717
1025000,3,384,120.0,-37.9229,145.0557
740000,3,258,,-37.9244,145.0547
1960000,4,601,,-37.9234,145.0533
495000,2,76,79.0,-37.91,145.0842
570000,2,145,,-37.9193,145.0659
1220000,3,585,178.0,-37.9167,145.0771
885000,3,565,110.0,-37.9262,145.0808
1137500,4,696,,-37.9157,145.0802
1100000,4,633,,-37.9272,145.0644
1040000,3,598,,-37.9132,145.0782
1210000,3,291,222.0,-37.9347,145.0546
1160000,3,321,180.0,-37.914,145.0714
1215000,3,730,110.0,-37.9119,145.0705
1200000,4,619,191.0,-37.9358,145.0688
1050000,3,627,140.0,-37.9284,145.0668
950000,5,618,146.0,-37.9209,145.0757
380000,3,0,78.0,-37.9212,145.0674
689000,2,169,87.0,-37.9232,145.0537
1400000,3,653,,-37.9069,145.0568
965000,3,574,,-37.9309,145.0685
1338000,3,610,177.0,-37.9231,145.066
800000,3,353,,-37.9262,145.055
651000,2,265,150.0,-37.9223,145.0747
920000,3,583,,-37.9272,145.0804
1390000,4,590,118.0,-37.9256,145.0757
495000,2,96,,-37.9102,145.0709
370000,1,0,,-37.9205,145.0528
1100000,3,578,163.0,-37.9186,145.0709
1100000,4,653,,-37.9244,145.0792
1206000,4,636,138.0,-37.925,145.0612
486500,2,0,75.0,-37.9082,145.0681
1010000,3,597,,-37.9126,145.0776
899000,3,583,,-37.9312,145.0795
1415000,4,604,177.0,-37.9153,145.0707
1185000,4,305,207.0,-37.9245,145.0507
1060000,4,313,166.0,-37.9164,145.0765
716000,2,212,,-37.9218,145.0607
1550000,3,581,,-37.9177,145.0535
840000,3,697,,-37.9092,145.0813
1110000,3,612,,-37.9159,145.0733
1106000,3,584,,-37.9183,145.071
845000,3,295,145.0,-37.9239,145.0781
860000,3,254,117.0,-37.9227,145.0558
1208000,3,747,,-37.9198,145.0791
921000,3,167,140.0,-37.9219,145.0733
1165000,3,732,,-37.9334,145.0667
1270000,3,694,,-37.9174,145.0779
742500,2,300,135.0,-37.9099,145.0726
920000,3,578,120.0,-37.9303,145.0805
1307000,3,684,,-37.926,145.0551
1010000,4,658,112.0,-37.9343,145.0607
702000,2,591,102.0,-37.9179,145.071
813000,2,306,,-37.9111,145.072
805000,3,268,117.0,-37.9196,145.0691
880000,2,660,,-37.9173,145.0742
1100000,4,274,190.0,-37.9257,145.0735
1085000,3,710,,-37.9348,145.0634
920000,3,343,,-37.9112,145.0738
1050000,3,726,131.0,-37.9117,145.0695
1560000,3,841,,-37.9217,145.056
800000,4,601,,-37.9278,145.081
722000,2,201,79.0,-37.9293,145.0657
930000,3,588,133.0,-37.9286,145.069
921000,3,291,119.0,-37.919,145.0829
1035000,3,610,160.0,-37.9193,145.0691
720000,3,228,,-37.9329,145.0617
1185000,3,618,,-37.9228,145.0527
1352000,4,618,196.0,-37.9252,145.0562
1005000,4,296,205.0,-37.9197,145.057
761000,2,282,,-37.9073,145.0599
1600000,4,659,315.0,-37.906,145.0547
1200000,3,721,120.0,-37.9244,145.0665
780000,3,421,126.0,-37.9168,145.0809
1250000,4,314,231.0,-37.9299,145.0598
750000,3,337,,-37.9115,145.0844
1300000,3,746,,-37.9198,145.0787
1475000,5,729,,-37.9191,145.075
1110000,4,583,176.0,-37.9262,145.0624
835000,2,362,,-37.9149,145.0676
1690000,4,700,165.0,-37.9117,145.0534
791000,3,391,122.0,-37.9149,145.0788
900000,3,780,140.0,-37.9347,145.0507
1189000,4,337,,-37.9144,145.0582
825000,3,642,,-37.9269,145.0787
1030000,3,327,,-37.9195,145.0555
970000,3,267,156.0,-37.9176,145.0566
930000,3,580,,-37.9369,145.0751
1510000,4,640,,-37.9198,145.0545
1240000,3,518,,-37.9316,145.0542
823000,3,213,143.0,-37.9079,145.0707
1310000,4,606,,-37.9147,145.0645
1475000,4,674,,-37.9272,145.0786
950000,4,450,,-37.9133,145.0837
1045000,4,316,190.0,-37.9198,145.0789
750000,3,188,,-37.9193,145.0553
800000,3,252,,-37.9085,145.0683
655000,2,154,80.0,-37.9079,145.0685
1550000,5,623,257.0,-37.9066,145.0541
835000,3,250,105.0,-37.9087,145.0537
1140000,4,701,,-37.9178,145.0815
1120000,3,678,,-37.9146,145.0767
1465000,3,319,256.0,-37.9256,145.0533
910000,3,587,96.0,-37.9241,145.0763
920000,3,388,123.0,-37.9329,145.053
935000,3,230,160.0,-37.9179,145.0592
977000,3,543,163.0,-37.9242,145.0705
1352000,3,686,122.0,-37.9113,145.0765
1115000,4,575,160.0,-37.9274,145.0654
780000,3,710,,-37.9324,145.0577
1115000,3,1080,,-37.9233,145.0674
1197000,3,692,147.0,-37.9232,145.0563
485000,2,0,83.0,-37.9292,145.0708
810000,3,316,,-37.9245,145.0773
1365000,4,582,151.0,-37.9129,145.0598
1698888,4,598,337.0,-37.9138,145.0774
1150000,4,639,,-37.9258,145.075
340000,2,0,,-37.9096,145.0843
1000000,3,576,,-37.9362,145.0691
965000,3,283,28.0,-37.9142,145.08
870000,3,365,150.0,-37.9225,145.0754
1405000,3,764,,-37.9143,145.0629
1161000,3,629,168.0,-37.912,145.0752
1266000,3,676,146.0,-37.9307,145.0531
700000,3,194,200.0,-37.9272,145.0801
1325000,4,363,265.0,-37.9116,145.0686
770000,3,281,132.0,-37.9257,145.0811
1110000,3,542,538.0,-37.9272,145.0705
380000,1,0,99.0,-37.9315,145.0619
1175000,4,620,158.0,-37.9281,145.0669
1200000,3,640,120.0,-37.916,145.0776
1370000,4,684,196.0,-37.9147,145.0751
1433500,4,725,186.0,-37.9289,145.0502
1630000,2,724,,-37.9135,145.0557
1360000,3,676,,-37.9233,145.0616
900000,3,741,,-37.9229,145.0673
860000,3,210,131.0,-37.9075,145.061
772500,2,318,,-37.9218,145.0563
1001000,3,598,,-37.9216,145.073
715000,2,194,114.0,-37.9107,145.0598
801000,3,0,,-37.9218,145.053
882000,3,208,,-37.9108,145.0794
1180000,2,687,,-37.9234,145.0616
840000,3,222,,-37.9241,145.0668
710000,2,0,115.0,-37.9212,145.0606
1040000,4,643,,-37.9295,145.063
1550000,5,583,296.0,-37.9143,145.0699
930000,3,258,,-37.9162,145.0799
790000,3,406,100.0,-37.9286,145.0737
1040000,3,625,,-37.927,145.0645
1020000,3,596,144.0,-37.9251,145.0771
670000,3,233,,-37.9376,145.0784
800000,3,261,,-37.9163,145.0779
1120000,3,209,,-37.9213,145.0565
970000,3,321,,-37.9181,145.0586
787500,3,300,,-37.9189,145.0584
950000,3,598,,-37.9129,145.0786
886000,3,185,122.0,-37.9159,145.0787
780000,3,209,,-37.9131,145.07
1015000,4,625,198.0,-37.9374,145.0726
830000,3,395,,-37.9364,145.0649
1241000,3,643,,-37.9237,145.0527
1255000,4,610,167.0,-37.9207,145.0757
1320000,3,593,94.0,-37.9178,145.067
870000,3,326,133.0,-37.9236,145.0545
1472500,4,592,219.0,-37.9351,145.0572
640000,2,298,118.0,-37.908,145.0716
1160000,2,750,,-37.9325,145.0694
1306000,3,651,,-37.919,145.0558
1291000,3,635,,-37.9291,145.0538
1620000,4,697,255.0,-37.8151,145.135
645000,2,140,81.0,-37.8271,145.1299
790000,2,195,,-37.826,145.129
880000,4,206,,-37.828,145.1215
1560000,3,729,167.0,-37.8233,145.1267
1715000,3,458,170.0,-37.8257,145.1216
1200000,3,550,110.0,-37.8275,145.1298
1760000,3,741,151.0,-37.8258,145.1246
288000,1,774,,-37.8241,145.1262
948000,3,384,108.0,-37.8167,145.1373
2770000,4,715,,-37.8135,145.1218
1412000,3,590,,-37.8274,145.1274
465000,2,0,65.0,-37.8216,145.127
975000,4,299,158.0,-37.8282,145.1301
1325000,3,702,134.0,-37.827,145.1209
750000,3,150,3.0,-37.8287,145.1319
1400000,3,643,159.0,-37.8285,145.1272
1500000,3,664,106.0,-37.8235,145.1276
1600000,4,692,195.0,-37.8247,145.1281
616000,3,155,,-37.8193,145.1149
1661000,4,729,,-37.8143,145.1262
1461400,3,780,235.0,-37.8244,145.1319
775000,3,211,108.0,-37.8275,145.1232
1506000,4,669,,-37.818,145.1354
1670000,4,707,162.0,-37.8166,145.1354
340000,1,29,,-37.8215,145.1214
4000000,3,763,120.0,-37.8166,145.1215
928000,3,307,106.0,-37.8247,145.1206
761000,2,176,,-37.8171,145.1343
636000,2,151,82.0,-37.8234,145.1235
1625000,4,620,,-37.8279,145.121
1430000,4,585,,-37.8273,145.1289
836000,3,228,,-37.8261,145.1281
400000,2,0,,-37.8248,145.1215
1170000,3,755,95.0,-37.8264,145.1248
1670000,4,590,231.0,-37.8274,145.1242
1351000,3,662,,-37.8246,145.1269
857000,4,492,119.0,-37.8283,145.1195
822500,3,238,130.0,-37.8154,145.1355
560000,2,153,,-37.8269,145.1305
420000,2,0,,-37.8253,145.1205
870000,3,700,,-37.7824,144.8469
645000,2,566,75.0,-37.7839,144.8524
502000,3,220,106.0,-37.785,144.8561
495000,3,327,124.0,-37.7851,144.8517
660000,3,580,,-37.7804,144.8481
868000,2,749,77.0,-37.7814,144.847
645000,4,283,154.0,-37.7908,144.8485
652000,3,216,145.0,-37.7865,144.8605
850000,4,606,240.0,-37.788,144.862
570500,3,471,,-37.7924,144.8523
575000,3,559,98.0,-37.7923,144.852
882000,4,393,216.0,-37.7763,144.8543
730000,3,544,135.0,-37.7815,144.855
670000,2,551,,-37.7825,144.8545
585000,3,631,,-37.7934,144.8467
826000,2,667,,-37.7799,144.8473
610000,4,283,154.0,-37.7908,144.8485
696000,3,557,90.0,-37.7899,144.8515
660000,2,599,,-37.7908,144.8522
579000,3,198,144.0,-37.7827,144.8625
856500,4,599,,-37.7896,144.8559
510000,3,587,,-37.7843,144.8472
765000,3,658,105.0,-37.7905,144.8485
475000,2,115,104.0,-37.7948,144.854
550000,4,288,160.0,-37.7775,144.855
505000,3,4931,,-37.7761,144.8557
495000,3,158,138.0,-37.7889,144.8465
680000,3,565,,-37.7885,144.859
565000,3,566,78.0,-37.7844,144.8523
697500,3,531,,-37.7929,144.8462
1550000,3,663,,-37.9159,145.0068
1635000,3,366,156.0,-37.9038,145.0001
1830000,4,436,,-37.8927,145.0005
3695000,4,836,284.0,-37.9071,144.9898
536000,2,0,70.0,-37.9081,145.0043
3700000,4,742,247.0,-37.914,144.9878
3775000,4,745,,-37.9139,144.9878
1975000,3,432,122.0,-37.9172,144.996
1300000,2,244,,-37.8954,145.0026
1390000,3,340,137.0,-37.9205,145.0007
4250000,4,750,,-37.8966,144.993
2905000,4,487,260.0,-37.8926,144.9991
1300000,2,329,132.0,-37.9172,145.004
1725000,3,411,225.0,-37.918,145.0035
2266000,3,450,,-37.9243,144.9989
2910000,4,732,,-37.9136,144.9886
2100000,3,463,209.0,-37.9082,144.9968
2700000,6,0,,-37.9081,145.0015
800000,2,90,74.0,-37.9122,145.0038
1750000,3,352,,-37.9139,145.0035
1761000,4,615,135.0,-37.8956,145.0026
2600000,3,588,,-37.9287,144.992
1302500,3,0,171.0,-37.9166,144.9942
1900000,3,0,,-37.9301,144.9935
2750000,4,509,341.0,-37.9118,144.9984
892500,2,232,92.0,-37.9157,144.9973
2145000,3,550,197.0,-37.8954,145.0017
3171000,4,710,340.0,-37.9241,145.0008
1910000,2,696,,-37.9249,144.9903
1850000,3,0,,-37.9045,145.0043
1067000,3,0,,-37.9119,144.9871
1865000,3,295,,-37.9119,145.0037
620000,2,0,74.0,-37.9042,144.9954
985000,2,611,,-37.9039,145.0009
1475000,3,345,163.0,-37.8943,144.9907
502000,2,116,,-37.9252,145.0004
700000,2,0,,-37.9225,144.9891
2400000,3,835,,-37.9225,144.991
590000,2,0,,-37.9097,144.9914
1650000,3,0,111.0,-37.9174,144.9895
1562500,5,655,202.0,-37.9264,145.0044
2050000,3,398,262.0,-37.899,144.9901
3180000,4,454,,-37.9206,145.0051
960000,2,363,,-37.9275,145.0046
3320000,4,644,364.0,-37.8964,144.9972
2800000,4,596,,-37.9059,144.9927
1602000,3,328,,-37.9288,144.9954
1300000,2,0,,-37.9012,144.9878
1100000,2,0,85.0,-37.9131,144.995
1650000,3,354,143.0,-37.8916,145.0017
1102000,2,318,,-37.9011,145.0011
575000,2,0,,-37.9097,144.9914
1570000,2,352,111.0,-37.9154,145.001
1411000,3,0,,-37.9144,145.0004
4700000,5,1073,221.0,-37.918,144.9911
1785000,3,404,118.0,-37.9228,144.9996
1550000,2,404,,-37.9104,145.002
1875000,3,275,170.0,-37.9153,144.9924
2400000,4,640,,-37.892,144.9918
1266000,3,277,116.0,-37.9268,144.991
826000,3,119,,-37.8958,144.9994
2730000,5,895,423.0,-37.9204,145.0028
900000,2,118,,-37.914,144.9914
1962000,3,323,,-37.9208,144.9996
3295888,4,565,337.0,-37.8975,144.9991
375000,1,0,40.0,-37.9181,144.993
756000,2,0,80.0,-37.9112,144.9909
800000,2,131,,-37.9164,145.0002
2100000,5,552,219.0,-37.9012,144.997
1500000,3,442,,-37.9158,144.9984
905500,2,122,,-37.9188,144.9942
2375000,4,547,302.0,-37.9271,145.0034
2275000,3,359,,-37.8965,145.0022
1385000,3,426,120.0,-37.9254,145.0045
1601000,2,380,,-37.9166,144.9926
2020000,5,685,419.0,-37.9284,144.9986
1762000,3,483,,-37.9075,145.0064
2450000,3,482,,-37.912,144.9994
858000,2,107,75.0,-37.8958,144.9982
1427000,3,313,,-37.9206,145.0
2517500,3,311,,-37.9148,145.0009
2800000,4,569,229.0,-37.8962,145.0011
3700000,4,1572,305.0,-37.9233,144.9944
1410000,3,375,,-37.9175,144.9949
2475000,4,605,274.0,-37.916,145.0064
2700000,4,732,333.0,-37.8987,144.9953
1005000,3,0,,-37.909,145.0005
3900000,4,842,311.0,-37.9227,145.0043
610000,2,0,75.0,-37.9156,145.0013
880000,3,138,,-37.896,144.9957
737000,3,106,,-37.9159,144.9936
1532000,2,411,165.0,-37.9095,145.004
1250000,3,0,,-37.9249,144.9928
835000,3,0,,-37.909,145.0005
2320000,3,589,,-37.9253,145.0034
2000000,4,471,,-37.8956,145.0037
1230000,2,201,,-37.905,144.9959
2375000,3,470,,-37.9152,144.993
1037000,2,125,2.0,-37.9078,145.0051
3050000,4,578,319.0,-37.8989,145.0008
1630000,4,432,196.0,-37.9228,145.0022
1701000,2,0,,-37.9118,145.0041
760000,2,0,,-37.914,145.003
2640000,4,848,246.0,-37.9234,145.0042
850000,2,0,,-37.9116,144.9978
671000,1,70,74.0,-37.9194,145.0003
2250000,4,230,281.0,-37.9237,145.0056
2900000,3,659,161.0,-37.919,144.9953
1620000,3,231,,-37.9121,144.9953
3550000,3,1007,,-37.9097,144.9981
2750000,4,687,,-37.904,144.9919
3751000,3,584,,-37.921,144.9966
1425000,3,495,,-37.9049,145.0069
2405000,4,695,142.0,-37.9262,144.9969
1352500,2,280,110.0,-37.91,144.989
2030000,4,366,,-37.9193,144.9898
3105000,4,1045,304.0,-37.9205,145.0012
1171000,3,279,,-37.9002,144.9928
1400000,2,267,,-37.9159,144.9933
1600000,3,266,,-37.9241,145.0028
1500000,3,549,195.0,-37.8869,144.9982
1940000,4,682,240.0,-37.9205,145.0122
1850000,4,617,268.0,-37.9187,145.007
930000,3,329,117.0,-37.9317,145.0218
1310000,4,618,213.0,-37.9162,145.0219
1250000,2,443,,-37.9077,145.0229
2504000,4,674,183.0,-37.9022,145.0125
700000,2,0,,-37.9195,145.0067
750000,2,305,,-37.9318,145.0293
1302500,3,391,,-37.9179,145.0091
1445000,2,649,126.0,-37.9153,145.0142
980000,3,247,,-37.917,145.0137
1495000,4,597,,-37.9179,145.019
1825000,4,594,594.0,-37.9029,145.0118
1700000,4,994,274.0,-37.9187,145.0187
1400000,4,824,235.0,-37.9091,145.0245
1075000,3,312,,-37.9179,145.0232
1860000,3,686,,-37.9241,145.0125
1500000,3,315,228.0,-37.9199,145.0174
870000,3,158,,-37.9271,145.0281
2000000,4,687,,-37.9117,145.0093
1400000,3,613,182.0,-37.9177,145.0143
1300000,3,619,,-37.927,145.0267
1600000,5,616,245.0,-37.9084,145.0221
1780000,4,635,119.0,-37.9205,145.0102
1200000,5,775,270.0,-37.932,145.0284
775000,2,112,90.0,-37.9306,145.0284
1480000,3,697,143.0,-37.9269,145.0274
2900000,5,640,,-37.928,145.0095
1590000,3,481,244.0,-37.931,145.0198
2840000,5,999,274.0,-37.9135,145.0189
1580000,4,597,,-37.9085,145.0201
1100000,4,302,,-37.9317,145.0294
1000000,2,564,131.0,-37.9143,145.0238
2500000,5,634,,-37.9126,145.013
1700000,4,708,275.0,-37.9299,145.015
1405000,3,490,,-37.9024,145.0097
1290000,3,661,,-37.9045,145.0082
3207000,5,1561,272.0,-37.9102,145.0245
880000,3,304,34.0,-37.9308,145.0316
1920000,4,1000,203.0,-37.931,145.0163
1301000,3,401,121.0,-37.9062,145.0173
2570000,4,898,,-37.9176,145.0087
2550000,5,915,233.0,-37.9231,145.0104
1915000,5,645,238.0,-37.9175,145.0116
1650000,5,598,212.0,-37.9075,145.0248
1530000,2,603,177.0,-37.9187,145.0071
805000,2,347,,-37.9137,145.0164
2050000,4,678,233.0,-37.9255,145.0118
2550000,5,551,346.0,-37.9176,145.009
905000,2,189,93.0,-37.9172,145.0072
1355000,3,759,151.0,-37.9057,145.0166
1845000,2,604,145.0,-37.9268,145.0094
1760000,5,601,,-37.919,145.0194
2050000,5,669,309.0,-37.9289,145.0284
1620000,3,678,,-37.9208,145.0126
940000,3,0,,-37.9089,145.0246
1710000,4,435,228.0,-37.91,145.0113
1800000,3,703,,-37.9185,145.0138
1706000,3,538,,-37.9126,145.011
1300000,3,337,222.0,-37.9196,145.0205
770000,2,157,,-37.911,145.0236
2200000,4,654,286.0,-37.9292,145.0236
1400000,3,486,,-37.9213,145.0111
900000,3,236,,-37.9215,145.0227
2150000,4,614,225.0,-37.9186,145.0175
1725000,4,798,,-37.9311,145.0169
1755000,4,0,,-37.9292,145.0252
1650000,4,506,,-37.9111,145.0108
1720000,2,676,,-37.9198,145.0137
1815000,4,732,,-37.9184,145.007
1450000,5,527,,-37.9061,145.0238
681000,2,166,60.0,-37.9159,145.019
1511000,2,496,,-37.9237,145.0075
1310000,4,302,250.0,-37.9182,145.0231
340000,1,0,57.0,-37.9164,145.0228
1537000,3,324,,-37.9034,145.017
1100000,3,420,,-37.9108,145.0121
994000,2,539,,-37.9013,145.0072
1447000,4,590,,-37.9286,145.0274
692000,2,74,66.0,-37.9207,145.0079
1367000,4,315,4.0,-37.9078,145.0222
903000,2,171,101.0,-37.9125,145.0114
2820000,4,509,337.0,-37.9172,145.0214
1813000,2,660,117.0,-37.9179,145.0127
1655000,5,679,288.0,-37.9291,145.0283
1230000,3,297,193.0,-37.9124,145.0132
1389000,4,656,150.0,-37.9027,145.0225
750000,2,227,,-37.9085,145.0129
1245000,3,227,,-37.9191,145.0074
2310000,4,757,130.0,-37.9266,145.0088
1420000,3,247,,-37.9241,145.0108
563000,2,1233,,-37.9164,145.0228
1014000,2,267,131.0,-37.9055,145.0173
428000,2,0,,-37.7593,144.9652
1026000,2,225,108.0,-37.7676,144.9665
1802500,4,238,93.0,-37.7713,144.9643
1500000,4,365,209.0,-37.7624,144.9671
2230000,4,851,287.0,-37.7637,144.9662
1050000,3,264,,-37.7611,144.9644
410000,2,0,66.0,-37.7695,144.9528
272500,1,0,40.0,-37.762,144.9647
680000,3,81,100.0,-37.7575,144.9647
400000,2,0,61.0,-37.7608,144.968
950000,3,170,96.0,-37.7661,144.9691
1310000,3,426,,-37.7759,144.9578
860000,4,95,97.0,-37.7772,144.9653
845500,2,179,90.0,-37.7742,144.9542
860000,2,181,,-37.7742,144.9541
605000,2,0,78.0,-37.7588,144.9646
1055000,3,324,,-37.7653,144.9586
445000,2,0,61.0,-37.7643,144.9638
659500,2,100,85.0,-37.7601,144.9581
600000,2,0,75.0,-37.777,144.9703
627000,3,0,,-37.7634,144.9616
1450000,4,323,,-37.7637,144.9565
990000,3,410,,-37.7604,144.9514
1115000,4,264,139.0,-37.7611,144.9677
1125000,3,278,91.0,-37.7701,144.9633
855000,3,229,97.0,-37.7622,144.9586
910000,2,215,,-37.7642,144.9688
940000,3,186,140.0,-37.7581,144.9514
1100000,2,153,,-37.7705,144.9647
750000,2,118,88.0,-37.7723,144.9643
1056000,2,315,108.0,-37.757,144.9697
620000,2,72,2.0,-37.7609,144.969
880000,3,122,152.0,-37.7697,144.9649
1222500,3,331,126.0,-37.7619,144.959
810000,3,177,,-37.7609,144.9677
1105000,2,147,,-37.7702,144.9692
1260000,2,385,,-37.7631,144.9534
955000,3,327,110.0,-37.7636,144.9559
895000,1,0,,-37.7717,144.9679
1094000,2,301,,-37.7672,144.9496
1135000,3,438,,-37.7758,144.9508
792000,2,149,,-37.7597,144.9528
587000,2,114,65.0,-37.758,144.9667
